_group537.bud neck,auto,0.0458015,0.0104186,44,",SKT5,CHS3,BNI4,.."
_group537.cell periphery,auto,0.0458015,0.0104186,44,",SKT5,CHS3,BNI4,.."
_group537.spindle pole,auto,0.0458015,0.0104186,44,",SKT5,CHS3,BNI4,.."
_group537.punctate composite,auto,0.0458015,0.0104186,44,",SKT5,CHS3,BNI4,.."
_group537.nucleolus,auto,0.0458015,0.0104186,44,",SKT5,CHS3,BNI4,.."
_group537.unknown,auto,0.0458015,0.0104186,44,",SKT5,CHS3,BNI4,.."
_group544.spindle pole,auto,0,0,659,DAD4
_group547.punctate composite,auto,0,0,660,FRQ1
_group55.cytoplasm,auto,0.296903,0.671072,13,"SMT3,CPR1,HST1,SGS1,.."
_group55.nucleus,auto,0.296903,0.671072,13,"SMT3,CPR1,HST1,SGS1,.."
_group55.ER,auto,0.296903,0.671072,13,"SMT3,CPR1,HST1,SGS1,.."
_group55.bud neck,auto,0.296903,0.671072,13,"SMT3,CPR1,HST1,SGS1,.."
_group55.nucleolus,auto,0.296903,0.671072,13,"SMT3,CPR1,HST1,SGS1,.."
_group55.unknown,auto,0.296903,0.671072,13,"SMT3,CPR1,HST1,SGS1,.."
_group556.cytoplasm,auto,0.666667,2.88539,339,"FUR1,URK1"
_group556.nucleus,auto,0.666667,2.88539,339,"FUR1,URK1"
_group556.unknown,auto,0.666667,2.88539,339,"FUR1,URK1"
_group559.ER,auto,0,0,661,BFR1
_group563.nucleus,auto,0.923077,6.72177,224,"KAR3,CIK1,VIK1"
_group563.spindle pole,auto,0.923077,6.72177,224,"KAR3,CIK1,VIK1"
_group563.microtubule,auto,0.923077,6.72177,224,"KAR3,CIK1,VIK1"
_group563.unknown,auto,0.923077,6.72177,224,"KAR3,CIK1,VIK1"
_group565.unknown,auto,0.5,1.4427,340,",UIP3"
_group570.mitochondrion,auto,0,0,662,mitochondrial precursor
_group581.cytoplasm,auto,0,0,663,SLX8
_group581.nucleus,auto,0,0,663,SLX8
_group582.cytoplasm,auto,0.403101,0.8704,25,"INO4,DMC1,PHO2,INO2,.."
_group582.nucleus,auto,0.403101,0.8704,25,"INO4,DMC1,PHO2,INO2,.."
_group582.mitochondrion,auto,0.403101,0.8704,25,"INO4,DMC1,PHO2,INO2,.."
_group582.punctate composite,auto,0.403101,0.8704,25,"INO4,DMC1,PHO2,INO2,.."
_group582.unknown,auto,0.403101,0.8704,25,"INO4,DMC1,PHO2,INO2,.."
_group583.ER,auto,0,0,225,"UBX3,UBX6,UBX2"
_group583.punctate composite,auto,0,0,225,"UBX3,UBX6,UBX2"
_group583.nuclear periphery,auto,0,0,225,"UBX3,UBX6,UBX2"
_group584.cytoplasm,auto,0.5,1.08202,155,"RPP1A,RPP1B,RPP2A,RPL12B"
_group587.ER,auto,0,0,341,"CUP5,TFP3"
_group588.unknown,auto,0,0,664,TMA64
_group594.cytoplasm,auto,0.166667,0.202275,226,"PAC2,CIN1,RBL2"
_group594.unknown,auto,0.166667,0.202275,226,"PAC2,CIN1,RBL2"
_group596.cytoplasm,auto,0,0,665,RNR3
_group599.cytoplasm,auto,0.275862,0.669601,227,"SNO1,SNZ2,SNO2"
_group599.unknown,auto,0.275862,0.669601,227,"SNO1,SNZ2,SNO2"
_group600.cytoplasm,auto,0.138614,0.349961,156,"CHL1,ECO1,MPS3,RAD24"
_group600.nucleus,auto,0.138614,0.349961,156,"CHL1,ECO1,MPS3,RAD24"
_group600.unknown,auto,0.138614,0.349961,156,"CHL1,ECO1,MPS3,RAD24"
_group601.mitochondrion,auto,0,0,666,mitochondrial precursor
_group612.cell periphery,auto,0.5,1.4427,342,"NHA1,COS3"
_group612.vacuole,auto,0.5,1.4427,342,"NHA1,COS3"
_group616.early Golgi,auto,0,0,667,DRS2
_group616.late Golgi,auto,0,0,667,DRS2
_group621.cytoplasm,auto,0.4375,1.10456,157,"ZIP1,CST9,RAD57,RAD55"
_group621.nucleus,auto,0.4375,1.10456,157,"ZIP1,CST9,RAD57,RAD55"
_group621.unknown,auto,0.4375,1.10456,157,"ZIP1,CST9,RAD57,RAD55"
_group626.cytoplasm,auto,0,0,343,"DUR1,mitochondrial precursor"
_group626.mitochondrion,auto,0,0,343,"DUR1,mitochondrial precursor"
_group629.cytoplasm,auto,0.266667,0.769437,344,"PDR1,STB5"
_group629.nucleus,auto,0.266667,0.769437,344,"PDR1,STB5"
_group630.cytoplasm,auto,0.782609,4.27417,228,"DNL4,LIF1,NEJ1"
_group630.nucleus,auto,0.782609,4.27417,228,"DNL4,LIF1,NEJ1"
_group630.unknown,auto,0.782609,4.27417,228,"DNL4,LIF1,NEJ1"
_group632.mitochondrion,auto,0,0,345,"mitochondrial precursor,mitochondrial precursor"
_group632.cell periphery,auto,0,0,345,"mitochondrial precursor,mitochondrial precursor"
_group634.unknown,auto,0.684211,2.69878,229,"SPO11,REC104,REC102"
_group650.cytoplasm,auto,0.963746,5.90918,21,",PEX4,PEX3,PEX7,.."
_group650.punctate composite,auto,0.963746,5.90918,21,",PEX4,PEX3,PEX7,.."
_group650.peroxisome,auto,0.963746,5.90918,21,",PEX4,PEX3,PEX7,.."
_group650.unknown,auto,0.963746,5.90918,21,",PEX4,PEX3,PEX7,.."
_group651.nucleus,auto,0,0,668,YNG1
_group655.ER,auto,1,3.03413,230,"FAT1,FAA4,FAA1"
_group655.lipid particle,auto,1,3.03413,230,"FAT1,FAA4,FAA1"
_group657.mitochondrion,auto,1,1.80337,158,"TCM62,mitochondrial precursor,mitochondrial precursor,mitochondrial precursor"
_group657.unknown,auto,1,1.80337,158,"TCM62,mitochondrial precursor,mitochondrial precursor,mitochondrial precursor"
_group658.vacuolar membrane,auto,0.416667,1.26422,231,"SLM4,MEH1,GTR1"
_group659.unknown,auto,0,0,346,"LRE1,TAO3"
_group664.cytoplasm,auto,0,0,669,NPR1
_group666.mitochondrion,auto,0.333333,0.480898,347,"mitochondrial precursor,mitochondrial precursor"
_group668.unknown,auto,0,0,670,
_group672.ER,auto,0,0,671,SED4
_group673.cytoplasm,auto,0.164093,0.164653,7,",,,,.."
_group673.nucleus,auto,0.164093,0.164653,7,",,,,.."
_group673.bud,auto,0.164093,0.164653,7,",,,,.."
_group673.spindle pole,auto,0.164093,0.164653,7,",,,,.."
_group673.nucleolus,auto,0.164093,0.164653,7,",,,,.."
_group673.microtubule,auto,0.164093,0.164653,7,",,,,.."
_group673.unknown,auto,0.164093,0.164653,7,",,,,.."
_group674.cytoplasm,auto,0,0,672,RPS17A
_group680.cytoplasm,auto,0.939394,2.70881,105,"FAR7,FAR3,FAR8,FAR10,.."
_group680.ER,auto,0.939394,2.70881,105,"FAR7,FAR3,FAR8,FAR10,.."
_group680.unknown,auto,0.939394,2.70881,105,"FAR7,FAR3,FAR8,FAR10,.."
_group685.nucleolus,auto,0,0,673,HCA4
_group693.ER,auto,0,0,674,TIR1
_group701.cytoplasm,auto,0.190769,0.598113,58,"GOS1,BET1,SEC7,BOS1,.."
_group701.nucleus,auto,0.190769,0.598113,58,"GOS1,BET1,SEC7,BOS1,.."
_group701.ER,auto,0.190769,0.598113,58,"GOS1,BET1,SEC7,BOS1,.."
_group701.late Golgi,auto,0.190769,0.598113,58,"GOS1,BET1,SEC7,BOS1,.."
_group701.cell periphery,auto,0.190769,0.598113,58,"GOS1,BET1,SEC7,BOS1,.."
_group701.bud,auto,0.190769,0.598113,58,"GOS1,BET1,SEC7,BOS1,.."
_group701.vacuole,auto,0.190769,0.598113,58,"GOS1,BET1,SEC7,BOS1,.."
_group701.ER to Golgi,auto,0.190769,0.598113,58,"GOS1,BET1,SEC7,BOS1,.."
_group701.unknown,auto,0.190769,0.598113,58,"GOS1,BET1,SEC7,BOS1,.."
_group702.cytoplasm,auto,1,3.64096,232,"PFS1,NAS2,SPO13"
_group702.unknown,auto,1,3.64096,232,"PFS1,NAS2,SPO13"
_group708.mitochondrion,auto,1,5.76485,233,"FIS1,MDV1,DNM1"
_group708.punctate composite,auto,1,5.76485,233,"FIS1,MDV1,DNM1"
_group708.unknown,auto,1,5.76485,233,"FIS1,MDV1,DNM1"
_group712.bud neck,auto,0,0,675,APL1
_group712.cell periphery,auto,0,0,675,APL1
_group713.nucleus,auto,0,0,676,DBP6
_group713.nucleolus,auto,0,0,676,DBP6
_group714.endosome,auto,0.255319,0.929606,234,"DID4,VPS20,VPS24"
_group714.punctate composite,auto,0.255319,0.929606,234,"DID4,VPS20,VPS24"
_group714.vacuolar membrane,auto,0.255319,0.929606,234,"DID4,VPS20,VPS24"
_group715.unknown,auto,0,0,677,SDC25
_group718.cytoplasm,auto,0,0,348,"STM1,PUS1"
_group718.nucleus,auto,0,0,348,"STM1,PUS1"
_group719.cell periphery,auto,0.5,1.08202,349,"MID2,ZEO1"
_group719.unknown,auto,0.5,1.08202,349,"MID2,ZEO1"
_group72.ER,auto,0,0,678,SEC20
_group721.unknown,auto,0,0,679,RDS3
_group722.nucleus,auto,0,0,680,RRB1
_group722.nucleolus,auto,0,0,680,RRB1
_group723.nucleus,auto,0,0,681,ELA1
_group729.unknown,auto,0,0,682,ATS1
_group737.cytoplasm,auto,0,0,683,AKL1
_group737.bud neck,auto,0,0,683,AKL1
_group737.cell periphery,auto,0,0,683,AKL1
_group738.cytoplasm,auto,0,0,684,THG1
_group738.nucleus,auto,0,0,684,THG1
_group740.unknown,auto,0,0,685,TUL1
_group741.cytoplasm,auto,0,0,235,",CNN1,SPO71"
_group741.nucleus,auto,0,0,235,",CNN1,SPO71"
_group741.unknown,auto,0,0,235,",CNN1,SPO71"
_group745.cytoplasm,auto,0,0,686,DUG3
_group747.nuclear periphery,auto,0,0,687,ASM4
_group748.mitochondrion,auto,0,0,688,mitochondrial precursor
_group749.cytoplasm,auto,0,0,689,HNT1
_group749.nucleus,auto,0,0,689,HNT1
_group751.unknown,auto,0,0,690,SAS10
_group752.unknown,auto,0.714286,2.57624,350,"MSH4,MSH5"
_group760.cytoplasm,auto,0,0,691,ZRG8
_group762.cytoplasm,auto,0,0,351,"YBP2,RPL36B"
_group765.endosome,auto,0,0,692,NHX1
_group766.endosome,auto,0.5,1.80337,352,"VTA1,VPS60"
_group766.vacuolar membrane,auto,0.5,1.80337,352,"VTA1,VPS60"
_group772.early Golgi,auto,0,0,693,YND1
_group772.Golgi,auto,0,0,693,YND1
_group773.ER,auto,0.39375,1.82113,80,"OST4,SBH1,OST6,OST3,.."
_group773.unknown,auto,0.39375,1.82113,80,"OST4,SBH1,OST6,OST3,.."
_group784.nuclear periphery,auto,0,0,694,NUP192
_group785.cytoplasm,auto,0,0,695,
_group785.mitochondrion,auto,0,0,695,
_group786.cytoplasm,auto,0,0,696,GDB1
_group787.cytoplasm,auto,0.665217,2.50557,28,",MCM2,MCM7,CDC7,.."
_group787.nucleus,auto,0.665217,2.50557,28,",MCM2,MCM7,CDC7,.."
_group787.nuclear periphery,auto,0.665217,2.50557,28,",MCM2,MCM7,CDC7,.."
_group787.nucleolus,auto,0.665217,2.50557,28,",MCM2,MCM7,CDC7,.."
_group787.unknown,auto,0.665217,2.50557,28,",MCM2,MCM7,CDC7,.."
_group788.cytoplasm,auto,0,0,353,"RPS26B,RPS26A"
_group793.unknown,auto,0.5,1.80337,354,",JSN1"
_group794.early Golgi,auto,1,2.34438,159,"GEA1,GMH1,ARL3,SLO1"
_group794.Golgi,auto,1,2.34438,159,"GEA1,GMH1,ARL3,SLO1"
_group794.unknown,auto,1,2.34438,159,"GEA1,GMH1,ARL3,SLO1"
_group797.mitochondrion,auto,0,0,355,"Golgi isoform,mitochondrial precursor"
_group797.early Golgi,auto,0,0,355,"Golgi isoform,mitochondrial precursor"
_group797.late Golgi,auto,0,0,355,"Golgi isoform,mitochondrial precursor"
_group801.nucleus,auto,0,0,697,APN1
_group801.mitochondrion,auto,0,0,697,APN1
_group805.cytoplasm,auto,0,0,698,DMA2
_group806.vacuolar membrane,auto,0,0,699,ZRC1
_group807.nucleus,auto,0,0,236,"STB6,STB4,STB2"
_group807.unknown,auto,0,0,236,"STB6,STB4,STB2"
_group809.punctate composite,auto,0,0,700,4
_group812.unknown,auto,0,0,701,SMK1
_group819.mitochondrion,auto,0.5,1.4427,356,","
_group819.unknown,auto,0.5,1.4427,356,","
_group825.unknown,auto,0,0,702,TEL1
_group826.mitochondrion,auto,0,0,357,"mitochondrial,mitochondrial precursor"
_group826.unknown,auto,0,0,357,"mitochondrial,mitochondrial precursor"
_group828.mitochondrion,auto,0.666667,1.4883,106,"COX1,COX2,COX3,mitochondrial precursor,.."
_group828.unknown,auto,0.666667,1.4883,106,"COX1,COX2,COX3,mitochondrial precursor,.."
_group834.cytoplasm,auto,0,0,358,"SUT1,RFX1"
_group834.nucleus,auto,0,0,358,"SUT1,RFX1"
_group835.cytoplasm,auto,0,0,359,"AMN1,YNK1"
_group835.nucleus,auto,0,0,359,"AMN1,YNK1"
_group837.cytoplasm,auto,0.366667,1.22377,237,"ARL1,GCS1,IMH1"
_group837.early Golgi,auto,0.366667,1.22377,237,"ARL1,GCS1,IMH1"
_group837.punctate composite,auto,0.366667,1.22377,237,"ARL1,GCS1,IMH1"
_group838.cytoplasm,auto,1,1.24267,128,"PEX32,PEX28,PEX30,PEX29,.."
_group838.punctate composite,auto,1,1.24267,128,"PEX32,PEX28,PEX30,PEX29,.."
_group838.peroxisome,auto,1,1.24267,128,"PEX32,PEX28,PEX30,PEX29,.."
_group838.unknown,auto,1,1.24267,128,"PEX32,PEX28,PEX30,PEX29,.."
_group840.unknown,auto,0,0,703,CPS1
_group842.unknown,auto,0,0,360,",RMD11"
_group843.mitochondrion,auto,0,0,704,mitochondrial precursor
_group845.mitochondrion,auto,1,2.4273,238,",,"
_group845.punctate composite,auto,1,2.4273,238,",,"
_group846.mitochondrion,auto,0.421053,1.02202,239,",SPI1,VAC17"
_group846.vacuole,auto,0.421053,1.02202,239,",SPI1,VAC17"
_group846.unknown,auto,0.421053,1.02202,239,",SPI1,VAC17"
_group852.cytoplasm,auto,0,0,705,RPN4
_group852.nucleus,auto,0,0,705,RPN4
_group853.unknown,auto,1,2.16404,160,",,,HSP150"
_group855.peroxisome,auto,0,0,706,PEX11
_group867.nucleus,auto,0.354286,2.04322,107,",IPL1,NET1,FOB1,.."
_group867.nucleolus,auto,0.354286,2.04322,107,",IPL1,NET1,FOB1,.."
_group867.microtubule,auto,0.354286,2.04322,107,",IPL1,NET1,FOB1,.."
_group868.cytoplasm,auto,0.222222,0.641198,361,"DOA4,BRO1"
_group868.endosome,auto,0.222222,0.641198,361,"DOA4,BRO1"
_group870.cytoplasm,auto,0.3,0.546144,240,"RUB1,CUL3,UBC12"
_group870.nucleus,auto,0.3,0.546144,240,"RUB1,CUL3,UBC12"
_group870.unknown,auto,0.3,0.546144,240,"RUB1,CUL3,UBC12"
_group871.cytoplasm,auto,0,0,707,MTQ2
_group871.nucleus,auto,0,0,707,MTQ2
_group872.cytoplasm,auto,0,0,241,"PDR3,TOM1,AHC1"
_group872.nucleus,auto,0,0,241,"PDR3,TOM1,AHC1"
_group872.nucleolus,auto,0,0,241,"PDR3,TOM1,AHC1"
_group877.unknown,auto,0,0,708,RPL16B
_group881.cytoplasm,auto,0,0,362,"SKY1,MTR10"
_group881.nucleus,auto,0,0,362,"SKY1,MTR10"
_group886.cytoplasm,auto,1,3.94437,242,",IZH1,YAE1"
_group886.nucleus,auto,1,3.94437,242,",IZH1,YAE1"
_group886.ER,auto,1,3.94437,242,",IZH1,YAE1"
_group886.unknown,auto,1,3.94437,242,",IZH1,YAE1"
_group887.mitochondrion,auto,0,0,709,QCR7
_group890.mitochondrion,auto,0,0,710,mitochondrial precursor
_group893.cytoplasm,auto,0,0,129,",ROG3,MGA2,ROD1,.."
_group893.unknown,auto,0,0,129,",ROG3,MGA2,ROD1,.."
_group894.cytoplasm,auto,0,0,711,RAD26
_group894.nucleus,auto,0,0,711,RAD26
_group895.unknown,auto,0,0,712,
_group897.cytoplasm,auto,0,0,108,"MDN1,LOC1,RPL2B,RPL2A,.."
_group897.nucleus,auto,0,0,108,"MDN1,LOC1,RPL2B,RPL2A,.."
_group897.nucleolus,auto,0,0,108,"MDN1,LOC1,RPL2B,RPL2A,.."
_group897.unknown,auto,0,0,108,"MDN1,LOC1,RPL2B,RPL2A,.."
_group9.cytoplasm,auto,0.354086,1.93693,67,"NVJ1,NYV1,VAM3,VAC8,.."
_group9.nucleus,auto,0.354086,1.93693,67,"NVJ1,NYV1,VAM3,VAC8,.."
_group9.ER,auto,0.354086,1.93693,67,"NVJ1,NYV1,VAM3,VAC8,.."
_group9.spindle pole,auto,0.354086,1.93693,67,"NVJ1,NYV1,VAM3,VAC8,.."
_group9.punctate composite,auto,0.354086,1.93693,67,"NVJ1,NYV1,VAM3,VAC8,.."
_group9.vacuolar membrane,auto,0.354086,1.93693,67,"NVJ1,NYV1,VAM3,VAC8,.."
_group9.vacuole,auto,0.354086,1.93693,67,"NVJ1,NYV1,VAM3,VAC8,.."
_group9.unknown,auto,0.354086,1.93693,67,"NVJ1,NYV1,VAM3,VAC8,.."
_group903.unknown,auto,0,0,713,
_group908.cytoplasm,auto,0,0,130,"PCL9,PCL6,CLG1,PCL5,.."
_group908.nucleus,auto,0,0,130,"PCL9,PCL6,CLG1,PCL5,.."
_group908.unknown,auto,0,0,130,"PCL9,PCL6,CLG1,PCL5,.."
_group909.nucleus,auto,0,0,243,",UPC2,LIN1"
_group909.mitochondrion,auto,0,0,243,",UPC2,LIN1"
_group910.cytoplasm,auto,0,0,714,LOT5
_group910.nucleus,auto,0,0,714,LOT5
_group911.cytoplasm,auto,0,0,363,"MDR1,SGM1"
_group911.early Golgi,auto,0,0,363,"MDR1,SGM1"
_group911.Golgi,auto,0,0,363,"MDR1,SGM1"
_group916.cytoplasm,auto,0,0,161,",SHE1,IVY1,CTL1"
_group916.bud neck,auto,0,0,161,",SHE1,IVY1,CTL1"
_group916.cell periphery,auto,0,0,161,",SHE1,IVY1,CTL1"
_group916.bud,auto,0,0,161,",SHE1,IVY1,CTL1"
_group916.vacuolar membrane,auto,0,0,161,",SHE1,IVY1,CTL1"
_group916.microtubule,auto,0,0,161,",SHE1,IVY1,CTL1"
_group916.unknown,auto,0,0,161,",SHE1,IVY1,CTL1"
_group919.unknown,auto,0,0,715,
_group920.cytoplasm,auto,0,0,131,",,TOS8,L-glutamate-forming],.."
_group920.mitochondrion,auto,0,0,131,",,TOS8,L-glutamate-forming],.."
_group920.unknown,auto,0,0,131,",,TOS8,L-glutamate-forming],.."
_group928.ER,auto,0.35,0.883651,162,"IRE1,KAR2,LHS1,SCJ1"
_group928.vacuole,auto,0.35,0.883651,162,"IRE1,KAR2,LHS1,SCJ1"
_group928.unknown,auto,0.35,0.883651,162,"IRE1,KAR2,LHS1,SCJ1"
_group931.cytoplasm,auto,0,0,716,URA2
_group937.nucleolus,auto,0,0,717,SRP40
_group942.nucleus,auto,0.4,1.15416,364,",ELF1"
_group942.unknown,auto,0.4,1.15416,364,",ELF1"
_group943.unknown,auto,0,0,718,PXA1
_group946.cytoplasm,auto,0.5,1.4427,365,"RPS0B,RPL18B"
_group947.nucleolus,auto,0,0,719,FCF2
_group948.cytoplasm,auto,1,2.16404,163,",NNT1,CYT2,TMA19"
_group948.unknown,auto,1,2.16404,163,",NNT1,CYT2,TMA19"
_group949.cytoplasm,auto,0,0,366,"RPL1A,RPL12A"
_group950.unknown,auto,0,0,720,
_group957.cytoplasm,auto,0.329114,0.628201,81,",,,SSN8,.."
_group957.nucleus,auto,0.329114,0.628201,81,",,,SSN8,.."
_group957.microtubule,auto,0.329114,0.628201,81,",,,SSN8,.."
_group957.unknown,auto,0.329114,0.628201,81,",,,SSN8,.."
_group961.cytoplasm,auto,0,0,721,TMA10
_group961.nucleus,auto,0,0,721,TMA10
_group968.cytoplasm,auto,0,0,722,RPS28A
_group97.cytoplasm,auto,0,0,164,"ABD1,ESS1,KTI12,H3 lysine-36 specific"
_group97.nucleus,auto,0,0,164,"ABD1,ESS1,KTI12,H3 lysine-36 specific"
_group978.cytoplasm,auto,0,0,367,"APN2,RRM3"
_group978.nucleus,auto,0,0,367,"APN2,RRM3"
_group980.cytoplasm,auto,0,0,368,"PBP2,SIM1"
_group980.vacuole,auto,0,0,368,"PBP2,SIM1"
_group986.cytoplasm,auto,0,0,369,",LDB17"
_group986.bud neck,auto,0,0,369,",LDB17"
_group986.cell periphery,auto,0,0,369,",LDB17"
_group986.bud,auto,0,0,369,",LDB17"
_group986.unknown,auto,0,0,369,",LDB17"
_group988.cytoplasm,auto,0.26,0.66567,29,",,,,.."
_group988.nucleus,auto,0.26,0.66567,29,",,,,.."
_group988.endosome,auto,0.26,0.66567,29,",,,,.."
_group988.early Golgi,auto,0.26,0.66567,29,",,,,.."
_group988.spindle pole,auto,0.26,0.66567,29,",,,,.."
_group988.vacuole,auto,0.26,0.66567,29,",,,,.."
_group988.unknown,auto,0.26,0.66567,29,",,,,.."
_group993.cytoplasm,auto,0,0,244,",YAP6,ECM22"
_group993.nucleus,auto,0,0,244,",YAP6,ECM22"
_group993.unknown,auto,0,0,244,",YAP6,ECM22"
_group995.cytoplasm,auto,0,0,723,ATC1
_group995.nucleus,auto,0,0,723,ATC1
_group999.cytoplasm,auto,0,0,370,"MET32,MET31"
_group999.nucleus,auto,0,0,370,"MET32,MET31"
doubleton1.mitochondrion,doubleton,1,1.4427,371,"BI3,MRS1"
doubleton1.unknown,doubleton,1,1.4427,371,"BI3,MRS1"
doubleton10.cytoplasm,doubleton,1,5.77078,372,"SLX1,SLX4"
doubleton10.nucleus,doubleton,1,5.77078,372,"SLX1,SLX4"
doubleton10.unknown,doubleton,1,5.77078,372,"SLX1,SLX4"
doubleton11.nucleus,doubleton,1,2.16404,373,"THI2,THI3"
doubleton11.unknown,doubleton,1,2.16404,373,"THI2,THI3"
doubleton12.cytoplasm,doubleton,1,2.16404,374,"PBN1,PRB1"
doubleton12.ER,doubleton,1,2.16404,374,"PBN1,PRB1"
doubleton12.punctate composite,doubleton,1,2.16404,374,"PBN1,PRB1"
doubleton13.mitochondrion,doubleton,1,2.88539,375,"CRD1,cytoplasmic"
doubleton13.unknown,doubleton,1,2.88539,375,"CRD1,cytoplasmic"
doubleton14.ER,doubleton,1,2.88539,376,"SHR3,GAP1"
doubleton14.vacuole,doubleton,1,2.88539,376,"SHR3,GAP1"
doubleton15.mitochondrion,doubleton,1,2.88539,377,"mitochondrial precursor,mitochondrial precursor"
doubleton16.ER,doubleton,1,2.16404,378,"MSC2,ZRG17"
doubleton17.cytoplasm,doubleton,1,4.32808,379,"CCC2,ATX1"
doubleton17.punctate composite,doubleton,1,4.32808,379,"CCC2,ATX1"
doubleton18.nucleus,doubleton,1,2.88539,380,"NCB2,BUR6"
doubleton19.cytoplasm,doubleton,1,2.88539,381,"APT2,APT1"
doubleton19.nucleus,doubleton,1,2.88539,381,"APT2,APT1"
doubleton2.cytoplasm,doubleton,1,2.88539,382,"BI4,cytoplasmic"
doubleton2.unknown,doubleton,1,2.88539,382,"BI4,cytoplasmic"
doubleton20.ER,doubleton,1,3.60674,383,",NNF2"
doubleton21.cytoplasm,doubleton,1,3.60674,384,"NSE5,KRE29"
doubleton21.nucleus,doubleton,1,3.60674,384,"NSE5,KRE29"
doubleton21.unknown,doubleton,1,3.60674,384,"NSE5,KRE29"
doubleton22.punctate composite,doubleton,1,8.65617,385,"MTF1,mitochondrial precursor"
doubleton22.unknown,doubleton,1,8.65617,385,"MTF1,mitochondrial precursor"
doubleton23.cytoplasm,doubleton,1,2.88539,386,"MET10,ECM17"
doubleton24.unknown,doubleton,1,2.88539,387,"MND1,HOP2"
doubleton25.unknown,doubleton,1,2.88539,388,",PRM8"
doubleton26.cytoplasm,doubleton,1,1.4427,389,"mitochondrial precursor,mitochondrial precursor"
doubleton26.mitochondrion,doubleton,1,1.4427,389,"mitochondrial precursor,mitochondrial precursor"
doubleton26.unknown,doubleton,1,1.4427,389,"mitochondrial precursor,mitochondrial precursor"
doubleton27.bud neck,doubleton,1,2.16404,390,"BUD9,BUD8"
doubleton27.cell periphery,doubleton,1,2.16404,390,"BUD9,BUD8"
doubleton27.bud,doubleton,1,2.16404,390,"BUD9,BUD8"
doubleton28.mitochondrion,doubleton,1,1.4427,391,"mitochondrial precursor,mitochondrial precursor"
doubleton29.mitochondrion,doubleton,1,2.16404,392,"mitochondrial precursor,mitochondrial precursor"
doubleton3.nucleus,doubleton,1,8.65617,393,"SPO7,NEM1"
doubleton3.punctate composite,doubleton,1,8.65617,393,"SPO7,NEM1"
doubleton30.cytoplasm,doubleton,1,2.88539,394,",SER2"
doubleton30.nucleus,doubleton,1,2.88539,394,",SER2"
doubleton30.unknown,doubleton,1,2.88539,394,",SER2"
doubleton31.ER,doubleton,1,2.16404,395,"SAY1,5)-Delta(2"
doubleton31.unknown,doubleton,1,2.16404,395,"SAY1,5)-Delta(2"
doubleton32.unknown,doubleton,1,2.88539,396,",OPI8"
doubleton33.ER,doubleton,1,2.88539,397,"SPC1,SEC11"
doubleton34.ER,doubleton,1,2.88539,398,"GTT1,PHS1"
doubleton34.vacuole,doubleton,1,2.88539,398,"GTT1,PHS1"
doubleton34.unknown,doubleton,1,2.88539,398,"GTT1,PHS1"
doubleton35.cytoplasm,doubleton,1,3.60674,399,"TAD2,TAD3"
doubleton35.nucleus,doubleton,1,3.60674,399,"TAD2,TAD3"
doubleton36.unknown,doubleton,1,2.88539,400,",MBB1"
doubleton37.cytoplasm,doubleton,1,3.60674,401,","
doubleton38.mitochondrion,doubleton,1,2.88539,402,"ISA1,mitochondrial precursor"
doubleton39.cell periphery,doubleton,1,2.16404,403,"SFK1,STT4"
doubleton39.unknown,doubleton,1,2.16404,403,"SFK1,STT4"
doubleton4.ER,doubleton,1,4.32808,404,"PMT2,PMT1"
doubleton40.cytoplasm,doubleton,1,3.60674,405,"HBS1,DOM34"
doubleton41.nucleus,doubleton,1,2.88539,406,",RAD33"
doubleton41.unknown,doubleton,1,2.88539,406,",RAD33"
doubleton42.cytoplasm,doubleton,1,2.88539,407,"QRI5,DYN3"
doubleton42.mitochondrion,doubleton,1,2.88539,407,"QRI5,DYN3"
doubleton42.punctate composite,doubleton,1,2.88539,407,"QRI5,DYN3"
doubleton43.ER,doubleton,1,2.88539,408,"HRD3,HRD1"
doubleton43.unknown,doubleton,1,2.88539,408,"HRD3,HRD1"
doubleton44.unknown,doubleton,1,5.04943,409,"ERF2,SHR5"
doubleton45.unknown,doubleton,1,2.88539,410,","
doubleton46.cytoplasm,doubleton,1,2.88539,411,",RPL20A"
doubleton46.unknown,doubleton,1,2.88539,411,",RPL20A"
doubleton47.cytoplasm,doubleton,1,2.16404,412,"SOK2,MSN2"
doubleton47.nucleus,doubleton,1,2.16404,412,"SOK2,MSN2"
doubleton48.cytoplasm,doubleton,1,5.04943,413,"PRP2,SPP2"
doubleton48.nucleus,doubleton,1,5.04943,413,"PRP2,SPP2"
doubleton5.cytoplasm,doubleton,1,4.32808,414,"OAF1,PIP2"
doubleton5.nucleus,doubleton,1,4.32808,414,"OAF1,PIP2"
doubleton5.unknown,doubleton,1,4.32808,414,"OAF1,PIP2"
doubleton6.unknown,doubleton,1,2.16404,415,"MST28,MST27"
doubleton7.cytoplasm,doubleton,1,2.88539,416,"PRS4,PRS5"
doubleton8.mitochondrion,doubleton,1,2.88539,417,"mitochondrial precursor,mitochondrial precursor"
doubleton9.cytoplasm,doubleton,1,2.88539,418,"cytoplasmic,mitochondrial precursor"
doubleton9.nucleus,doubleton,1,2.88539,418,"cytoplasmic,mitochondrial precursor"
doubleton9.mitochondrion,doubleton,1,2.88539,418,"cytoplasmic,mitochondrial precursor"
